frame_order	sum	raw	gpstimestamp
1245	721	721	1533246866
1246	721	721	1533246926
1247	721	721	1533246941
1248	721	721	1533247875
1249	721	721	1533248205
1250	721	721	1533248534
1251	721	721	1533248864
1252	721	721	1533249193
1253	721	721	1533249523
1254	721	721	1533249852
1255	721	721	1533250181
1256	721	721	1533250512
1257	721	721	1533250840
1258	721	721	1533251170
1259	721	721	1533251499
1260	721	721	1533251829
1261	721	721	1533252158
1262	721	721	1533252488
1263	721	721	1533252817
1264	721	721	1533253146
1265	721	721	1533253476
1266	721	721	1533253805
1267	721	721	1533254135
1268	721	721	1533254464
1269	721	721	1533254794
1270	721	721	1533255123
1271	721	721	1533255453
1272	721	721	1533255782
1273	721	721	1533256112
1274	721	721	1533256441
1275	721	721	1533256770
1276	721	721	1533257100
1277	721	721	1533257429
1278	721	721	1533257489
1279	721	721	1533257500
1280	721	721	1533257505
1281	717	717	1533257565
1282	717	717	1533257625
1283	717	717	1533257759
1284	717	717	1533257819
1285	717	717	1533257879
1286	717	717	1533257939
1287	717	717	1533257999
1288	713	713	1533258088
1289	713	713	1533258148
1290	713	713	1533258208
1291	713	713	1533258268
1292	713	713	1533258328
1293	713	713	1533258418
1294	713	713	1533258478
1295	713	713	1533258538
1296	708	708	1533258598
1297	708	708	1533258658
1298	708	708	1533258749
1299	708	708	1533258807
1300	708	708	1533258867
1301	708	708	1533258927
1302	708	708	1533258987
1303	708	708	1533259077
1304	708	708	1533259137
1305	708	708	1533259197
1306	704	704	1533259257
1307	704	704	1533259317
1308	704	704	1533259406
1309	704	704	1533259466
1310	704	704	1533259526
1311	704	704	1533259586
1312	704	704	1533259646
1313	704	704	1533259735
1314	700	700	1533259795
1315	700	700	1533259855
1316	700	700	1533259915
1317	709	709	1533259975
1318	707.5	632	1533260065
1319	706	706	1533260125
1320	708	708	1533260185
1321	709	709	1533260245
1322	707.5	630	1533260394
1323	706	706	1533260454
1324	706	706	1533260514
1325	708	708	1533260574
1326	708	708	1533260634
1327	705	628	1533260724
1328	702	702	1533260784
1329	703	703	1533260844
1330	705	705	1533260904
1331	703	703	1533260964
1332	703	625	1533261053
1333	703	703	1533261113
1334	703	703	1533261173
1335	703	703	1533261233
1336	703	703	1533261293
1337	700.5	623	1533261383
1338	698	698	1533261443
1339	697	697	1533261503
1340	701	701	1533261563
1341	698.5	712	1533261623
1342	698.5	623	1533261712
1343	698.5	690	1533261772
1344	696	696	1533261832
1345	696	696	1533261892
1346	692	692	1533261952
1347	695.5	616	1533262042
1348	699	699	1533262102
1349	699	699	1533262162
1350	696	696	1533262199
1351	700	700	1533262259
1352	696	696	1533262285
1353	693	616	1533262371
1354	690	690	1533262431
1355	693	693	1533262491
1356	693	693	1533262551
1357	693	693	1533262556
1358	698	698	1533262598
1359	693	614	1533262700
1360	688	688	1533262768
1361	688	688	1533262828
1362	688	688	1533262888
1363	688	688	1533262948
1364	688	617	1533263030
1365	688	661	1533263047
1366	688	688	1533263107
1367	693	693	1533263123
1368	693	693	1533263183
1369	692	692	1533263191
1370	692	692	1533263204
1371	692	692	1533263210
1372	692	692	1533263215
1373	692	692	1533263220
1374	692	692	1533263234
1375	692	692	1533263241
1376	692	692	1533263257
1377	692	692	1533263271
1378	690	616	1533263359
1379	688	688	1533263419
1380	688	688	1533263479
1381	688	688	1533263539
1382	688	688	1533263599
1383	688.5	616	1533263689
1384	689	689	1533263749
1385	689	689	1533263809
1386	689	689	1533263869
1387	689	689	1533263929
1388	684.5	616	1533264018
1389	680	680	1533264053
1390	692	692	1533264113
1391	692	692	1533264119
1392	692	692	1533264179
1393	692	692	1533264239
1394	689.5	613	1533264348
1395	687	687	1533264408
1396	691	691	1533264468
1397	691	691	1533264528
1398	691	691	1533264588
1399	689.5	614	1533264677
1400	688	688	1533264737
1401	691	691	1533264797
1402	691	691	1533264857
1403	691	691	1533264917
1404	689.5	615	1533265007
1405	688	688	1533265067
1406	691	691	1533265101
1407	691	691	1533265143
1408	691	691	1533265176
1409	693	693	1533265236
1410	695	626	1533265336
1411	697	697	1533265396
1412	696.5	685	1533265456
1413	696	696	1533265516
1414	687	687	1533265576
1415	684.5	617	1533265666
1416	682	682	1533265726
1417	687	687	1533265786
1418	691	691	1533265846
1419	689	689	1533265906
1420	686	604	1533265995
1421	683	683	1533266055
1422	680	680	1533266115
1423	680	680	1533266175
1424	681	681	1533266235
1425	679.5	605	1533266324
1426	678	678	1533266384
1427	678	678	1533266444
1428	683	683	1533266504
1429	683	683	1533266564
1430	679.5	603	1533266654
1431	676	676	1533266714
1432	676	676	1533266774
1433	682	682	1533266834
1434	681.5	694	1533266894
1435	681.5	605	1533266985
1436	681.5	687	1533267043
1437	681.5	687	1533267103
1438	681	681	1533267163
1439	674	674	1533267223
1440	673.5	600	1533267314
1441	673	673	1533267373
1442	676	676	1533267433
1443	674	674	1533267493
1444	676	676	1533267553
1445	673	600	1533267642
1446	670	670	1533267702
1447	670	670	1533267762
1448	674	674	1533267822
1449	673	673	1533267882
1450	671	604	1533267972
1451	669	669	1533268032
1452	669	669	1533268054
1453	671	671	1533268063
1454	674	674	1533270763
1455	671	599	1533271602
1456	668	668	1533271650
1457	673	673	1533271709
1458	671	671	1533271768
1459	671	671	1533272538
1460	671	671	1533272598
1461	671	671	1533272614
1462	671	671	1533272626
1463	671	671	1533273599
1464	671	671	1533273659
1465	671	671	1533273719
1466	670	670	1533273769
1467	670	670	1533273799
1468	670	670	1533273807
1469	669.5	677	1533273867
1470	669	669	1533273927
1471	668.5	680	1533273987
1472	668	668	1533274047
1473	669	678	1533274107
1474	669	678	1533274167
1475	669	674	1533274176
1476	669	673	1533274197
1477	669	673	1533274257
1478	670	670	1533274301
1479	670	670	1533274351
1480	675	675	1533274385
1481	677	677	1533274393
1482	670	670	1533274453
1483	670	670	1533274513
1484	670	670	1533274573
1485	670	670	1533274633
1486	670	670	1533274693
1487	670	670	1533274753
1488	670	670	1533274813
1489	668	668	1533274873
1490	668	668	1533274933
1491	668	668	1533274993
1492	668	668	1533275113
1493	667	594	1533275232
1494	666	666	1533275292
1495	666	666	1533275352
1496	670	670	1533275412
1497	670	670	1533275472
1498	668.5	595	1533275562
1499	667	667	1533275622
1500	670	670	1533275682
1501	670	670	1533275688
1502	670	670	1533276626
1503	671	671	1533276642
1504	671	671	1533276666
1505	668	668	1533276714
1506	670	670	1533276774
1507	670	670	1533276834
1508	670	670	1533276862
1509	670	670	1533276871
1510	670	670	1533276931
1511	676	676	1533276991
1512	676.5	664	1533277051
1513	677	677	1533277111
1514	665	665	1533277171
1515	665	665	1533277231
1516	663	663	1533277291
1517	663	663	1533277351
1518	663	663	1533277411
1519	663	663	1533277471
1520	661	661	1533277531
1521	658	658	1533277591
1522	658	658	1533277651
1523	659	659	1533277711
1524	659	659	1533277771
1525	657	657	1533277831
1526	657	657	1533277891
1527	655	655	1533277951
1528	657	657	1533278011
1529	653	653	1533278071
1530	653	653	1533278131
1531	653	653	1533278191
1532	653	653	1533278251
1533	649	649	1533278311
1534	649	649	1533278371
1535	652	652	1533278431
1536	648	648	1533278491
1537	647	647	1533278551
1538	646	646	1533278611
1539	646	646	1533278671
1540	648	648	1533278731
1541	645	645	1533278791
1542	645	645	1533278851
1543	645	645	1533278911
1544	645	645	1533278971
1545	641	641	1533279031
1546	641	641	1533279091
1547	638.5	565	1533279194
1548	636	636	1533279252
1549	640	640	1533279312
1550	642	642	1533279372
1551	637	637	1533279432
1552	636.5	569	1533279522
1553	636	636	1533279582
1554	636	636	1533279642
1555	639	639	1533279702
1556	636	636	1533279762
1557	636	564	1533279880
1558	636	636	1533279911
1559	635	635	1533279971
1560	630	630	1533280031
1561	636	636	1533280091
1562	634	565	1533280181
1563	632	632	1533280241
1564	633	633	1533280301
1565	631	631	1533280361
1566	631	631	1533280421
1567	626.5	557	1533280513
1568	622	622	1533280570
1569	626	626	1533280630
1570	626	626	1533280690
1571	627	620	1533280750
1572	627	559	1533280840
1573	627	623	1533280900
1574	627	623	1533280960
1575	627	623	1533281020
1576	628	628	1533281080
1577	624.5	557	1533281169
1578	621	621	1533281229
1579	620.5	630	1533281289
1580	620.5	630	1533281349
1581	620.5	629	1533281405
1582	620.5	554	1533281501
1583	620	620	1533281558
1584	620	620	1533281618
1585	620	620	1533281623
1586	623	623	1533281683
1587	624	624	1533281743
1588	623.5	554	1533281828
1589	623	623	1533281977
1590	623	623	1533281989
1591	623	623	1533282039
1592	623	623	1533282045
1593	623	623	1533282059
1594	623	623	1533282064
1595	622	622	1533282069
1596	622	622	1533282074
1597	622	622	1533282082
1598	622	622	1533282087
1599	622	622	1533282100
1600	622	622	1533282105
1601	623	623	1533282110
1602	626	626	1533284582
1603	625	625	1533284637
1604	627	627	1533284667
1605	624	624	1533284719
1606	624	624	1533284740
1607	624	624	1533284766
1608	622	622	1533284826
1609	621	621	1533284854
1610	625	625	1533284914
1611	623	623	1533284950
1612	623	623	1533285010
1613	622.5	629	1533285070
1614	622.5	629	1533285130
1615	622.5	627	1533285190
1616	622	622	1533285250
1617	619	619	1533285310
1618	618.5	644	1533285370
1619	618	618	1533285430
1620	623	623	1533285490
1621	623	623	1533285550
1622	623	623	1533285610
1623	618	618	1533285670
1624	617.5	624	1533285730
1625	617	617	1533285790
1626	617	617	1533285850
1627	617	617	1533285910
1628	617	617	1533285970
1629	615	615	1533286030
1630	615	615	1533286090
1631	615	615	1533286150
1632	615	615	1533286210
1633	615	625	1533286270
1634	615	615	1533286330
1635	616	616	1533286390
1636	618	637	1533286450
1637	620	620	1533286510
1638	620	620	1533286570
1639	620	620	1533286630
1640	620	620	1533286690
1641	620	620	1533286750
1642	614	614	1533286761
1643	614	614	1533286766
1644	616	616	1533286823
1645	615	615	1533286828
1646	615	615	1533286874
1647	613	613	1533286883
1648	614	614	1533289583
1649	615	615	1533292283
1650	615	615	1533294983
1651	615	615	1533296588
1652	615	615	1533296648
1653	615	615	1533296708
1654	615	615	1533296764
1655	614	614	1533296824
1656	613	613	1533296884
1657	613	613	1533296944
1658	613	613	1533297004
1659	614	614	1533297064
1660	614	614	1533297184
1661	613	613	1533297244
1662	613	613	1533297304
1663	613	613	1533297364
1664	613	613	1533297424
1665	613	613	1533297438
1666	615	615	1533300138
1667	615	615	1533301672
1668	615	615	1533301732
1669	615	615	1533301750
1670	617	617	1533301767
1671	617	617	1533301781
1672	618	618	1533301841
1673	618	618	1533301858
1674	618	618	1533301865
1675	616.5	625	1533301925
1676	615	615	1533301985
1677	615	615	1533302045
1678	617	617	1533302105
1679	617	617	1533302165
1680	617	617	1533302225
1681	612	612	1533302285
1682	609	621	1533302345
1683	606	606	1533302405
1684	606	606	1533302465
1685	606	606	1533302525
1686	614	614	1533302585
1687	612	628	1533302635
1688	610	610	1533302695
1689	610	610	1533302755
1690	610	610	1533302770
1691	610	610	1533302801
1692	615	615	1533302811
1693	622	622	1533302871
1694	606	606	1533302931
1695	608	635	1533302991
1696	610	610	1533303031
1697	610	610	1533303042
1698	610	610	1533303047
1699	610	610	1533303052
1700	605	605	1533303172
1701	605	605	1533303232
1702	605	605	1533303292
1703	605	605	1533303352
1704	605	605	1533303412
1705	605	605	1533303472
1706	605	605	1533303532
1707	605	605	1533303592
1708	605	605	1533303652
1709	605	605	1533303712
1710	605	605	1533303772
1711	605	605	1533303832
1712	605	605	1533303892
1713	605	605	1533303952
1714	605	605	1533304012
1715	605	605	1533304072
1716	605	605	1533304132
1717	605	605	1533304192
1718	605	605	1533304252
1719	605	605	1533304311
1720	605	605	1533304316
1721	605	605	1533304376
1722	605	621	1533304419
1723	605	605	1533304479
1724	605	605	1533304497
1725	605	605	1533304505
1726	605	605	1533304515
1727	605	605	1533304523
1728	605	605	1533304558
1729	605	605	1533304562
1730	605	605	1533304580
1731	604	604	1533304638
1732	604	604	1533304649
1733	604	604	1533304654
1734	604	604	1533304666
1735	604	604	1533304726
1736	604	604	1533304739
1737	604	604	1533304799
1738	604	604	1533304859
1739	604	604	1533304919
1740	604	604	1533304979
1741	603	603	1533305039
1742	603	603	1533305099
1743	603	603	1533305159
1744	603	603	1533305219
1745	603	603	1533305279
1746	603	603	1533305339
1747	603	603	1533305399
1748	603	603	1533305459
1749	603	603	1533305519
1750	603	603	1533305579
1751	603	603	1533305639
1752	603	603	1533305699
1753	603	603	1533305759
1754	603	603	1533305819
1755	603	603	1533305879
1756	603	603	1533305939
1757	603	603	1533305999
1758	603	603	1533306059
1759	603	603	1533306119
1760	603	603	1533306179
1761	603	603	1533306239
1762	603	603	1533306299
1763	603	603	1533306359
1764	603	603	1533306419
1765	605	605	1533306479
1766	605	605	1533306539
1767	605	605	1533306599
1768	605	605	1533306659
1769	605	605	1533306719
1770	605	605	1533306779
1771	605	605	1533306839
1772	605	605	1533306899
1773	605	605	1533306959
1774	605	605	1533307019
1775	605	605	1533307079
1776	605	605	1533307139
1777	605	605	1533307199
1778	605	605	1533307259
1779	605	605	1533307319
1780	605	605	1533307379
1781	605	605	1533307439
1782	605	605	1533307499
1783	605	605	1533307559
1784	605	605	1533307619
1785	605	605	1533307679
1786	605	605	1533307739
1787	605	605	1533307799
1788	605	605	1533307859
1789	605	605	1533307919
1790	605	605	1533307979
1791	605	605	1533308039
1792	605	605	1533308099
1793	605	605	1533308159
1794	605	605	1533308219
1795	605	605	1533308279
1796	605	605	1533308339
1797	605	605	1533308459
1798	605	605	1533308519
1799	605	605	1533308579
1800	605	605	1533308639
1801	605	605	1533308699
1802	605	605	1533308759
1803	605	605	1533308819
1804	605	605	1533308879
1805	605	605	1533308939
1806	605	605	1533308999
1807	605	605	1533309059
1808	605	605	1533309119
1809	605	605	1533309179
1810	605	605	1533309239
1811	605	605	1533309299
1812	605	605	1533309359
1813	605	605	1533309419
1814	605	605	1533309479
1815	605	605	1533309539
1816	605	605	1533309599
1817	605	605	1533309659
1818	605	605	1533309719
1819	605	605	1533309779
1820	605	605	1533309839
1821	605	605	1533309899
1822	605	605	1533309959
1823	605	605	1533310019
1824	605	605	1533310079
1825	605	605	1533310139
1826	605	605	1533310199
1827	605	605	1533310259
1828	605	605	1533310319
1829	605	605	1533310379
1830	605	605	1533310439
1831	605	605	1533310499
1832	604	604	1533310559
1833	604	604	1533310619
1834	604	604	1533310679
1835	604	604	1533310739
1836	603	603	1533310799
1837	602	602	1533310919
1838	602	602	1533310979
1839	602	602	1533311039
